title,rate,rate_nums,onyear,area
劳斯一家,7.2,77,2003,法国
小姑娘艾萝依,7.2,68,2003,美国
乌龙派出所剧场版2,7.2,51,2003,日本
风载歌行,7.2,38,2003,美国
卡拉是条狗,7.1,29327,2003,中国大陆
两居室,7.1,635,2003,日本
外星神犬,7.1,480,2003,美国
Life,7.1,248,2003,意大利
梦幻格林,7.1,236,2003,荷兰
焦头烂额,7.1,244,2003,美国
窃取伦勃朗,7.1,73,2003,丹麦 / 英国
动起来,7.1,57,2003,日本
年度人物,7.1,43,2003,巴西
Ricky Gervais Live: Animals,9,51,2003,英国
Bill Maher: Victory Begins at Home,8.9,62,2003,USA
卓别林的艺界人生,8.8,500,2003,美国
疯狂约会美丽都,8.7,50943,2003,法国 / 比利时 / 加拿大 / 英国 / 拉脱维亚
鲁邦三世：宝物返还大作战,8.7,284,2003,日本
麻辣女孩：最高机密,8.4,145,2003,美国
小不列颠(试播集),8.4,97,2003,英国
轮盘记,8.3,3210,2003,德国
雷奥和他的三个儿子,8.3,160,2003,法国 / 加拿大
小猪大行动,8.2,538,2003,美国
海贼王剧场版4：死亡尽头的冒险,8.1,5743,2003,日本
我们这一家 剧场版,8.1,3696,2003,日本
星际宝贝史迪奇,8.1,2377,2003,美国
黄子华栋笃笑之冇炭用,9.5,160,2003,香港
周六夜现场,9.3,206,2003,美国
魔龍大浩劫,3.8,62,2003,美国
蛇蟒星际,3.4,115,2003,南非 / 英国
异形猎手,4.9,114,2003,美国 / Bulgaria
冲出虫围,4.8,55,2003,加拿大
深海雷龙,4.7,86,2003,American
时空特警2,4.6,62,2003,美国
掠骨者,4.5,344,2003,英国 / 加拿大 / 南非
食人魔,4.4,56,2003,美国
黑水狂鲨,4.3,234,2003,美国
盖娜,6,462,2003,法国 / 加拿大
马克思佩恩：英雄,5.9,168,2003,加拿大
超胆侠,5.7,16528,2003,美国
魔界转生,5.5,407,2003,日本
战争角落,5.4,143,2003,中国大陆
恶魔,5.4,119,2003,美国
鼠患,5.2,47,2003,美国
极乐世界,5.1,69,2003,韩国
与拉玛相会,7,64,2003,美国
第三波,7,34,2003,瑞典 / 芬兰
天降奇兵,6.9,17495,2003,美国 / 德国 / 捷克 / 英国
俄狄浦斯N+1,6.9,78,2003,法国
古墓丽影2,6.6,33849,2003,美国 / 德国 / 日本 / 英国
拯救宇宙,6.6,98,2003,日本
蝙蝠侠：死角,6.5,215,2003,美国
石中怪鱼,6.4,105,2003,美国
惊心食人族2,6.2,3165,2003,美国
哥斯拉X摩斯拉X机械哥斯拉：东京SOS,6.2,269,2003,日本
生化战士：光之面罩,6.2,68,2003,美国
活人破胆2,6.1,189,2003,德国
宠物小精灵：七夜的许愿星,7.8,1266,2003,日本
高斯奥特曼VS杰斯提斯奥特曼 最终决战,7.8,326,2003,日本
东京扫描仪,7.7,329,2003,日本
魔神凯撒 死斗！暗黑大将军,7.7,100,2003,日本
X战警2,7.6,122200,2003,美国 / 加拿大
假面骑士555 超战斗影像,7.6,32,2003,日本
深渊幽灵,7.4,899,2003,美国
黄金之法,7.4,82,2003,日本
月光游侠,7.1,5157,2003,日本
神秘的女蝙蝠侠,7.1,459,2003,美国
寄生魔偶,7.1,313,2003,日本
世界纪录,9,3852,2003,美国
少年故事,8.9,3879,2003,美国
超越极限,8.8,3476,2003,美国
虚拟程序,8.7,2989,2003,美国
横滨购物纪行,8.6,148,2003,日本
终极战役,8.4,2944,2003,美国
星际5555：异星梦系统秘传,8.4,680,2003,日本 / 法国
剧场版 假面骑士555 消失的天堂,8.2,416,2003,日本
西蒙妮的幻境,8.1,129,2003,德国 / 西班牙
机器的复兴：第2部,9.1,3540,2003,美国
死亡之屋,3.8,675,2003,德国 / 美国 / 加拿大
时空奇兵之海豹突击队,3.8,39,2003,美国
二十二世纪古墓奇兵：性物之谜,3.3,86,2003,美国
少年刀手,5,48,2003,香港
特种部队,4.9,160,2003,美国
潜水艇之难,4.9,47,2003,美国
飞虎雄师之再战江湖,4.9,37,2003,中国香港
伦敦黑帮,4.8,42,2003,英国
死亡列车,4.5,62,2003,美国
潜龙轰天3：野兽之腹,5.7,540,2003,加拿大 / 香港 / 英国
心魔大审判,5.7,170,2003,日本
吸血鬼2,5.6,247,2003,美国
& Cie,5.4,102,2003,法国
狙击速递,5.2,267,2003,美国 / 波兰
空中使命,5.3,40,2003,美国
终结死亡,6.9,163,2003,日本
荒神,6.7,267,2003,日本
关中刀客之虎头,6.7,30,2003,中国大陆
汉城警事,6.6,1357,2003,韩国
红裤子：香港特技打仔的生活,6.6,48,2003,香港 / 美国
空霸,6.5,40,2003,0
女忍者幕末奇谭,6.3,60,2003,日本
电影香江：刀光剑影,7.9,381,2003,香港 / 美国
关中刀客之花翎子,7.9,56,2003,中国大陆
关中刀客之肉瓤子,7.9,38,2003,中国大陆
关中刀客之黑脊背,7.8,55,2003,中国大陆
电影香江之功夫世家,7.7,451,2003,美国 / 香港
关中刀客之董二伯,7.7,58,2003,中国大陆
极限武术,7.6,87,2003,USA
双刀,7.5,420,2003,台湾
Turbo Charged Prelude to 2 Fast 2 Furious,7.5,49,2003,美国
笑傲江湖,7.4,293,2003,中国大陆
关中刀客之愤操子,7.2,169,2003,中国大陆
关中刀客之仁厨子,7.2,66,2003,中国大陆
极速倒计时,7.2,73,2003,德国
神鬼教父,7.2,48,2003,加拿大 / 德国 / 南非 / 英国
速度与激情2,7.1,64117,2003,美国 / 德国
冰雪勇士,7.1,3995,2003,美国
紧急44分钟,7.1,1885,2003,美国
荒野寻踪,7.1,616,2003,美国
墨西哥风暴,7.1,113,2003,美国
关中刀客之鹞子龙五,7.1,30,2003,中国大陆
麻辣女孩：时间危机,8.7,743,2003,美国
关中刀客之拚镢子,8.4,71,2003,中国大陆
蒸发疑云,3.7,73,2003,中国大陆
僵尸复活,3.3,46,2003,香港
魔界重生,4.9,46,2003,英国 / Luxembourg
惊慌夜谈,4.8,66,2003,泰国
黑暗的森林,5.7,33,2003,挪威
心寒,5.5,922,2003,香港
隔墙有耳,6.9,28,2003,加拿大
鬼来电,6.8,21175,2003,日本
13级台阶,6.6,88,2003,日本
鬼影人,6.4,5253,2003,美国
预兆,6.3,86,2003,泰国
活鬼胎,6.1,1513,2003,Tanzania / 泰国
恐惧23天,6.2,366,2003,USA
森林怪兽,6.1,32,2003,法国
桃色惊魂,6.1,36,2003,法国 / 英国
黑色凯迪拉克,6.1,38,2003,美国
咒怨2,7.2,30364,2003,日本
鬼屋,7.2,164,2003,西班牙
死路,7.1,10672,2003,法国
名侦探柯南OVA3：柯南、平次与消失的少年,7.1,3895,2003,日本
电锯惊魂前传,7.1,1226,2003,澳大利亚
追捕弗雷德曼家族,8.5,578,2003,美国
名侦探柯南：迷宫的十字路口,8.2,54151,2003,日本
最伟大的美国恐怖片,3.7,44,2003,美国
五个堕落的男女,4.6,60,2003,香港
尸僵——最后的颜色,5.3,38,2003,德国
热血狙击,6.5,63,2003,香港
一个连环杀手的生与死,7.6,120,2003,英国 / 美国
不可饶恕之人,7.5,49,2003,日本
50 Cent: The New Breed,7.2,35,2003,美国
爱的墓园,7.1,61,2003,德国
国家地理-联邦调查局,7.1,43,2003,美国
神弃,8.5,66,2003,美国
不死传说——德古拉,4.8,44,2003,美国
阴阳路18：鬼上身,4.5,213,2003,香港
少女惊魂,4.5,106,2003,德国 / 英国
不死儿魂,4.3,37,2003,泰国
搭车人2：我在等你来,5.9,35,2003,美国
稻川淳二之战栗恐怖杀人故事,5.8,72,2003,日本
梦中的你,5.4,81,2003,葡萄牙
鬼箱藏尸,5.4,50,2003,泰国
唯有母爱,5.3,183,2003,巴西
虐杀陷阱,5.3,34,2003,意大利
一种死亡记录,7.6,340,2003,美国
生为富人,6.8,128,2003,美国
给他们一个机会,6.2,342,2003,台湾
Belle & Sebastian - Fans Only,9.1,98,2003,英国
迅雷之旅,5.3,67,2003,中国大陆
赫梯帝国,8,75,2003,Turkey
龙的深处―失落的拼图,7.5,115,2003,香港
哭泣的沙皇,7.1,94,2003,俄罗斯
甘蔗田之歌,7.1,73,2003,日本
未来空军揭秘,7.1,67,2003,美国
古代埃及人,8.7,299,2003,英国
第一次世界大战全记录,8.6,225,2003,英国
昭和的战争与和平 彩色胶卷里的时代表情,8.5,42,2003,日本
目的地，上海,5.6,353,2003,中国大陆
探戈令我眼花缭乱,7.9,43,2003,阿根廷
伍,7.7,667,2003,伊朗 / 日本 / 法国
不见,7.1,1317,2003,台湾
五段奇迹,7.1,534,2003,日本
蒂蕾茜亚,7.1,290,2003,法国 / 加拿大
沃尔夫斯堡,7.1,61,2003,德国
某个旅人的日记,8.5,19172,2003,日本
宝贝霍德,8.5,127,2003,丹麦
猫的梦想,8.1,8418,2003,法国
诺拉·琼斯新奥尔良现场,9.2,124,2003,美国
约翰列侬精选,9.1,60,2003,美国
死亡影像入迷,6.8,41,2003,Belgium
无奈的上帝,6.2,496,2003,英国
逍遥骑士和愤怒的公牛：性、毒品和摇滚一代如何拯救好莱坞,8.2,32,2003,加拿大 / 英国
周恩来万隆之行,6.7,131,2003,中国大陆
冢本图鉴,8,32,2003,日本
我的强娜威,8,36,2003,台湾
永远的凝视,7.7,541,2003,美国
指挥官,7.6,601,2003,美国 / 西班牙
走近毛泽东,7.4,660,2003,中国大陆
风华再现,8.9,1251,2003,美国
我的建筑师：寻父之旅,8.8,3055,2003,美国
布考斯基：生来如此,8.8,67,2003,美国
Beef,8.8,45,2003,美国
托尔金：中土的起源,8.6,186,2003,美国
丁丁和我,8.4,43,2003,丹麦 / 比利时 / 法国 / 瑞士 / 瑞典
Henri Cartier-Bresson - Biographie eines Blicks,8.2,52,2003,瑞士
指挥大师阿巴多：倾听寂静,9.4,145,2003,德国
Led Zeppelin DVD,9.4,122,2003,英国
平克弗洛伊德音乐传记.月之阴暗面,9.2,442,2003,英国
世纪之末：雷蒙斯的故事,9.2,235,2003,美国
演员工作室：爱德华·诺顿,9.2,46,2003,美国
玛塔·阿格里奇：夜话,9.1,176,2003,法国 / 德国 / 瑞士
艾伦·摩尔的精神世界,9.1,38,2003,英国
魔鬼屠夫,3,43,2003,香港
母娘の唾液（ぼしのしずく）,4.5,41,2003,日本
荷里活性女大全,6.9,224,2003,美国
2003年中央电视台春节联欢晚会,5.7,388,2003,中国大陆
狡猾的小狐狸,5.6,117,2003,英国
笑颜,7,3640,2003,日本
Bathtime in Clerkenwell,6.8,251,2003,美国
八月的冲绳,6.2,98,2003,日本
涅磐：未知的故事,7.7,32,2003,美国
跳舞時代,7.6,155,2003,台灣
在恶魔的火旁取暖,7.6,38,2003,美国
晴朗家族,7.5,118,2003,Japan
向前冲,7.5,93,2003,阿根廷
哈瓦那组曲,7.4,45,2003,Cuba
蜜蜂总动员,7.3,283,2003,意大利
早晨7点35分,7.3,83,2003,西班牙
女子摇滚乐团,7.2,68,2003,美国
DOPPELHERZ-A Film By Marilyn Manson,7.2,39,2003,美国
Living with Michael Jackson: A Tonight Special,7.1,123,2003,0
11号产房,9,658,2003,中国台湾
The Work of Director Chris Cunningham,9,509,2003,美国
迈克尔杰克逊：独一无二,9,153,2003,美国
透析比约克,9,29,2003,美国
Rammstein: Lichtspielhaus,9,33,2003,德国
Lea Salonga Live (2003) (V),8.9,24,2003,菲律宾
2003提雅斯多现场,8.8,49,2003,荷兰
布鲁斯之魂,8.7,454,2003,德国 / 美国
孟菲斯之路,8.7,87,2003,美国
教父与教子,8.7,53,2003,美国
史蒂夫·范：2001年伦敦现场演唱会,8.7,61,2003,美国
永生不死：英伦摇滚的沉浮,8.6,5274,2003,英国
The Work of Director Spike Jonze,8.6,207,2003,美国
节日快车,8.6,108,2003,英国 / 荷兰
红，白，蓝调,8.6,74,2003,美国
宛若归乡路,8.5,186,2003,美国
百色眼镜,8.2,471,2003,日本
第75届奥斯卡颁奖典礼,8.2,165,2003,美国
凤冠情事,8.1,286,2003,中国大陆
理平头的男子,8.1,62,2003,瑞士 / 法国 / 德国
愤怒反对机器：奥林匹克大剧院现场,9.8,81,2003,美国
Red Hot Chili Peppers: Live at Slane Castle,9.7,241,2003,爱尔兰
乔治哈里森纪念演唱会,9.7,251,2003,英国 / 美国
迈克尔杰克逊反击片,9.6,452,2003,美国
魔笛,9.5,218,2003,UK
罗宾·威廉姆斯：纳贝沃思现场演唱会,9.5,115,2003,英国
Bob Marley: The Legend Live,9.5,39,2003,Brazil
Coldplay: Live 2003,9.4,547,2003,美国
The Cure: Trilogy,9.4,232,2003,美国
"Tonight,Not Again - Live at Eagles Ballroom",9.4,176,2003,美国
席琳·迪翁《全新的一天》恺撒皇宫演出开幕秀,9.3,128,2003,USA
布兰妮 - 禁区之旅,9.3,72,2003,美国
林肯公园乐队德州现场,9.2,1833,2003,美国
米奇幻想曲,9.2,175,2003,美国
钢琴蓝调,9.2,96,2003,美国
Avril Lavigne  My World,9.1,125,2003,加拿大
MTV标志：金属乐队,9.1,87,2003,0
波普艺术,9.1,73,2003,美国 / 英国
红辣椒乐队MV精选,9.1,65,2003,美国
演员工作室：杰瑞米·艾恩斯,9.1,64,2003,美国
Born to Be Wild: The Leading Men of American Ballet Theatre,9.1,40,2003,美国
俺爹俺娘,8.9,4710,2003,中国大陆
我的妹妹小桃子,8.7,682,2003,日本
太阳剧团：梦幻嘉年华,8.7,41,2003,加拿大
巴黎街头文化二十年,8.2,98,2003,美国
青蛙的预言,8.1,4126,2003,法国
五岁庵,7.9,3475,2003,韩国
哆基朴的天空,7.8,3034,2003,韩国
熊的传说,7.7,5187,2003,美国
十三岁,7.1,4245,2003,美国
夏美的一步,6.8,67,2003,日本
咫尺疑魂,6.5,39,2003,香港
稻川淳二之幽冥传说,6.2,33,2003,日本
自闭之谜,8,134,2003,英国
完美动物,7.9,589,2003,中国大陆
极道鲜师SP：鬼马校园毕业礼,7.1,1819,2003,日本
青春摇滚火花,7.1,136,2003,日本
答案在风中,7.1,37,2003,中国大陆
奔腾年代：穿越过历史,8.6,43,2003,美国
茄子：安达卢西亚之夏,8.4,2264,2003,日本
诅咒,8.1,252,2003,美国
优雅的死亡,8.1,29,2003,加拿大
巴格达21天,6.9,61,2003,美国
黑鹰计划的真实故事,8.3,169,2003,美国
战争迷雾,8.1,545,2003,美国
俾斯麦战舰,8.1,43,2003,美国
艺术走廊中的诱惑,7.5,33,2003,德国 / 荷兰
裸体世界,7.4,384,2003,USA
赤目四十八泷心中未遂,7.1,124,2003,日本
罗马斗兽场,7.2,50,2003,英国
育树之林,7.2,29,2003,德国
内心戏中戏,7.1,56,2003,法国
爱与资本主义,7.3,67,2003,日本
16点19分的火车,7.1,59,2003,法国
制服,7.1,1581,2003,中国大陆 / 香港
育婴房,7.1,21,2003,美国 / 墨西哥
心跳墨脱,7.1,115,2003,中国大陆
再见!小黑,7.1,115,2003,日本
龙威父子,4,355,2004,中国大陆 / 香港
异次元战神,3.8,69,2004,新加坡
愈穷愈见鬼,3.6,51,2004,香港
野兽之城：女囚1316号,3.2,215,2004,日本
孤海寄生,3.2,84,2004,英国
星河战队2：联邦英雄,5,7370,2004,美国
剑侠传奇,4.9,66,2004,中国大陆
红指甲,5,55,2004,中国大陆
The Game Of Killing,4.9,59,2004,英国
香草,4.9,43,2004,美国
新古惑仔之地狱龙,4.8,147,2004,香港
真可爱,4.8,108,2004,韩国
后天杀人狂,4.8,110,2004,香港
情欲千里难别天,4.8,47,2004,美国
赤子拳王,4.8,60,2004,香港
押上刑场,4.8,55,2004,中国大陆
天崩地裂,4.8,37,2004,加拿大 / 立陶宛 / 英国
金鸭,4.7,62,2004,香港
大周秘案,4.7,60,2004,中国大陆
血腥比尔,4.7,52,2004,美国
国家安全,4.7,33,2004,德国
屍怨  ひび,4.7,43,2004,日本
girl in 3D 三维女郎,4.7,39,2004,美国
兄弟,4.6,263,2004,中国大陆
兼职不可说的秘密,4.6,46,2004,美国
承诺,4.1,86,2004,泰国
A-1头条,6,3416,2004,香港
六壮士,6,3386,2004,香港 / 中国
玩尽杀绝2,6,2176,2004,美国
我男朋友的罗曼史,6,1483,2004,韩国
10.5级大地震,6,965,2004,美国
终极贱靶,6,825,2004,美国 / 澳大利亚
忧郁的申石基,6,383,2004,韩国
所罗门王的宝藏,6,208,2004,美国 / 德国
寻找凯特,6,173,2004,美国
少年A,6,161,2004,日本
情人,6,89,2004,日本
神秘幻影,6,60,2004,美国 / 罗马尼亚 / 冰岛
新生训练营,6,34,2004,美国
动机,6,24,2004,美国
环游地球八十天,5.9,27177,2004,美国 / 德国 / 爱尔兰 / 英国
诸神混乱之女神陷阱,5.9,3615,2004,法国 / 意大利 / 英国
企业战士2：极限挑战,5.9,3310,2004,法国 / 英国 / 西班牙
偶像有约,5.9,1381,2004,美国
再造人卡辛,5.9,1001,2004,日本
热血高速,5.9,216,2004,美国 / 加拿大
玛丽与布鲁斯,5.9,192,2004,美国
每个人都有爱的权利,5.9,170,2004,加拿大
露点的诱惑,5.9,133,2004,法国
魅惑灰姑娘,5.9,144,2004,荷兰
鬼魂,5.9,116,2004,法国
老师请抱我,5.9,70,2004,日本
良知旅途,5.9,75,2004,意大利
悬疑对战,5.9,65,2004,英国 / 美国
色劫,5.9,62,2004,印度
安慰,5.9,63,2004,美国
牧羊人,5.9,45,2004,加拿大
发光,5.9,41,2004,美国
自娱自乐,5.8,5098,2004,中国
日日夜夜,5.8,1623,2004,中国大陆 / 法国
邓小平1928,5.8,368,2004,中国
熄灯追缉令,5.8,237,2004,美国 / 德国
她恨我,5.8,177,2004,美国
何时被爱,5.8,68,2004,美国
Agent Orange,5.8,70,2004,美国
大唐代宗,5.8,79,2004,中国大陆
危情雪夜,5.8,52,2004,中国大陆
惊魂十一月,5.8,48,2004,美国
汉方道,5.8,29,2004,中国大陆 / 日本
警花燕子,5.7,2864,2004,中国大陆
天赐,5.7,709,2004,美国 / 加拿大
幸福捷径,5.7,466,2004,美国
深入虎穴,5.7,172,2004,美国 / 波兰
鬼饭店,5.7,101,2004,奥地利 / 德国
杀人手法,5.7,87,2004,英国 / 罗马尼亚 / 瑞士 / 美国
安重根,5.7,57,2004,韩国
完美丈夫,5.7,50,2004,美国
圣殿,5.7,45,2004,中国大陆
十面埋伏,5.6,96969,2004,中国大陆 / 香港
阿孖有难,5.6,1748,2004,香港
恋爱大赢家,5.6,1626,2004,中国大陆
第六计,5.6,417,2004,香港
普兰村的奇迹,5.6,195,2004,英国
天生拳霸,5.6,188,2004,泰国
天尽头,5.6,148,2004,中国大陆
飓风袭击美国,5.6,123,2004,美国
无间交易,5.6,54,2004,Aruba / 美国
曾克林出关,5.6,57,2004,中国大陆
拉尔复仇记,5.6,47,2004,中国大陆
弗兰肯斯坦,5.6,41,2004,美国
危险性游戏3,5.5,527,2004,美国
生死速递,5.5,369,2004,香港
绝配男女,5.5,166,2004,美国
跆拳道,5.5,111,2004,中国大陆
超级特工,5.4,779,2004,法国 / 意大利 / 西班牙
恋之欲室,5.4,393,2004,日本
芒果之吻,5.4,88,2004,美国
珍珠衫,5.4,78,2004,中国大陆
赤裸蜗牛,5.4,45,2004,奥地利
三路狂奔,5.4,35,2004,美国
做头,5.3,12958,2004,中国大陆 / 香港
兽性斗室,5.3,172,2004,瑞典 / 丹麦
零下911,5.3,187,2004,加拿大 / Bulgaria / 英国
僵尸蜜月,5.3,68,2004,美国
释放欲望2,5.3,47,2004,菲律宾
相思成灾,5.3,36,2004,美国
跋扈妖怪传之牙吉,5.3,34,2004,日本
飞鹰,5.2,16321,2004,香港
雷鸟特攻队,5.2,333,2004,英国 / 法国
米丝蒂的诱惑,5.2,266,2004,美国
爱情火花,5.2,68,2004,日本
浮生若梦,5.2,95,2004,台湾
痉挛,5.2,62,2004,日本
真爱难觅,5.2,36,2004,美国
女孩大老板,5.1,197,2004,美国
第〇回合,5.1,70,2004,法国
死亡之女,5.1,66,2004,美国
范海辛,7,59282,2004,捷克 / 美国
心慌方·零,7,34462,2004,加拿大
秘窗,7,30794,2004,美国
机动杀人,7,13021,2004,美国 / 澳大利亚 / 加拿大
守夜人,7,10701,2004,俄罗斯
墨斗先生,7,3706,2004,香港
寡居的一年,7,917,2004,美国
死亡解剖,7,704,2004,日本
我的法兰西岁月,7,721,2004,中国大陆
井盖儿,7,547,2004,中国大陆
旅程,7,432,2004,中国大陆
罪犯,7,423,2004,美国
生活原来是这样的,7,350,2004,中国大陆
甜蜜布拉格,7,271,2004,捷克
天才家族,7,254,2004,美国 / 英国 / 德国
信天游,7,244,2004,中国大陆
不速之客,7,260,2004,西班牙
迷幻天堂,7,119,2004,匈牙利
我要,7,131,2004,英国 / 美国
生活的角色,7,141,2004,法国
认识自我,7,116,2004,荷兰 / 德国 / 意大利 / 瑞士 / 英国
17岁之风景,7,91,2004,日本
大角色,7,95,2004,法国
堕入黑暗,7,83,2004,美国
事业与荣誉,7,71,2004,美国
再见伊甸园,7,65,2004,阿根廷 / 法国 / 荷兰 / 瑞士
嗤う伊右衛門,7,72,2004,日本
三千大佬,7,67,2004,美国
深入骨髓,7,56,2004,美国
鸢尾的回忆,7,53,2004,俄罗斯 / 美国
尘土工厂,7,50,2004,美国
翌日,7,49,2004,匈牙利
客服俏佳人,7,50,2004,德国
温馨快递,7,41,2004,比利时 / 法国 / 俄罗斯 / 西班牙
春娥,7,45,2004,中国大陆
爸爸,7,38,2004,俄罗斯
公主日记2,6.9,94615,2004,美国
女孩梦三十,6.9,28798,2004,美国
江湖,6.9,26339,2004,香港
野蛮师姐,6.9,18924,2004,韩国 / 香港
纽约时刻,6.9,13480,2004,美国
阿尔菲,6.9,10936,2004,英国 / 美国
经过,6.9,6929,2004,台湾
神秘村,6.9,8172,2004,美国
感染,6.9,6114,2004,日本
尼伯龙根的指环,6.9,3151,2004,德国 / 英国 / 南非 / 意大利
夏日之恋,6.9,2162,2004,英国
日出前向青春告别,6.9,1557,2004,日本
男人的未来是女人,6.9,1669,2004,法国 / 韩国
风斗士,6.9,972,2004,韩国
桃色接触,6.9,865,2004,加拿大 / 英国
芭蕾舞学院,6.9,476,2004,韩国
斯巴达克斯,6.9,420,2004,USA
自拍十九岁,6.9,265,2004,德国
我的天使,6.9,199,2004,法国 / 比利时
我和我的姐妹,6.9,188,2004,法国
秋天的蓝调,6.9,133,2004,台湾
失去城堡的人,6.9,147,2004,日本
一只花奶牛,6.9,147,2004,中国大陆
一生在等着你,6.9,117,2004,法国
挥发的女人,6.9,59,2004,日本
天国的应援歌,6.9,68,2004,日本
牡蛎农场,6.9,64,2004,澳大利亚 / 英国
火药、背叛和阴谋,6.8,51,2004,英国
森林卫士,6.9,63,2004,俄罗斯
冰川寻谜,6.9,51,2004,法国
没有墨西哥人的日子,6.9,43,2004,美国 / 墨西哥 / 西班牙
堕落边缘,6.9,31,2004,美国
贱女孩,6.8,75948,2004,美国 / 加拿大
狼的诱惑,6.8,44847,2004,韩国
公主复仇记,6.8,23609,2004,香港
亚瑟王,6.8,22160,2004,爱尔兰 / 美国 / 英国
星际传奇2,6.8,14691,2004,美国
名利场,6.8,7412,2004,英国 / 美国
